nces_id,n_posts,total_engagement,total_likes,total_comments,total_shares,avg_engagement,median_engagement,p90_engagement,max_engagement,pct_with_image,pct_with_link,pct_with_text
2612300,401,15194,13499,1270,425,37.890274314214466,16.0,106.0,315,0.3765586034912718,0.08728179551122195,0.6907730673316709
1909600,399,11003,9569,1275,159,27.576441102756892,14.0,66.0,585,0.3233082706766917,0.09523809523809523,0.7418546365914787
2614250,418,14022,10932,1626,1464,33.54545454545455,21.0,89.60000000000002,174,0.44019138755980863,0.45933014354066987,0.6889952153110048
1715030,202,1260,1055,38,167,6.237623762376238,2.0,13.0,114,0.19306930693069307,0.7673267326732673,0.9405940594059405
403420,198,6256,5649,542,65,31.595959595959595,23.5,59.200000000000045,151,0.6919191919191919,0.21212121212121213,0.9747474747474747
614820,128,1090,883,66,141,8.515625,5.0,22.0,50,0.28125,0.25,0.671875
615180,199,8734,6694,1836,204,43.88944723618091,29.0,78.00000000000009,1003,0.7537688442211056,0.5326633165829145,0.8894472361809045
400864,198,829,718,57,54,4.186868686868687,2.0,9.300000000000011,42,0.07575757575757576,0.8787878787878788,0.9444444444444444
2102540,418,19429,13382,3437,2610,46.48086124401914,24.0,119.50000000000006,319,0.35406698564593303,0.2511961722488038,0.5502392344497608
400442,198,1040,993,40,7,5.252525252525253,4.0,11.0,33,0.803030303030303,0.5454545454545454,0.9646464646464646
3904656,203,7251,6317,708,226,35.7192118226601,25.0,78.40000000000003,207,0.6748768472906403,0.2512315270935961,0.5073891625615764
4212150,398,13110,11543,1137,430,32.93969849246231,31.0,58.30000000000001,480,0.8341708542713567,0.27386934673366836,0.8015075376884422
3601036,70,266,261,5,0,3.8,0.0,3.0,216,0.17142857142857143,0.5285714285714286,0.8857142857142857
2200246,199,17757,14302,1141,2314,89.23115577889448,16.0,84.20000000000002,3867,0.3768844221105528,0.678391959798995,0.949748743718593
3601075,399,4424,4035,247,142,11.087719298245615,7.0,22.0,123,0.6040100250626567,0.23057644110275688,0.949874686716792
1805340,199,4011,3570,299,142,20.155778894472363,12.0,45.0,153,0.49246231155778897,0.10552763819095477,0.949748743718593
3626400,134,1056,881,175,0,7.880597014925373,7.0,16.700000000000003,61,0.753731343283582,0.007462686567164179,0.8134328358208955
4826370,217,478,421,30,27,2.2027649769585254,1.0,6.0,36,0.6589861751152074,0.2119815668202765,0.7603686635944701
3408700,410,10936,8926,1410,600,26.673170731707316,16.0,58.10000000000002,208,0.35121951219512193,0.2731707317073171,0.7146341463414634
4200051,399,22134,19957,1846,331,55.473684210526315,46.0,111.59999999999997,257,0.7192982456140351,0.2581453634085213,0.8872180451127819
624150,207,878,666,65,147,4.241545893719807,2.0,12.400000000000006,49,0.43478260869565216,0.15458937198067632,0.3961352657004831
805580,208,4491,3586,691,214,21.591346153846153,14.0,58.30000000000001,95,0.3269230769230769,0.20192307692307693,0.7163461538461539
3905022,84,3227,1768,1143,316,38.416666666666664,16.5,110.90000000000002,253,0.3333333333333333,0.13095238095238096,0.5833333333333334
3814290,100,655,599,56,0,6.55,3.0,16.200000000000017,53,0.93,0.01,0.91
4217010,198,13591,12594,910,87,68.64141414141415,48.5,156.4000000000001,313,0.7121212121212122,0.30303030303030304,0.8888888888888888
3621000,198,28586,26111,1996,479,144.37373737373738,113.0,257.6,1482,0.5505050505050505,0.46464646464646464,0.9444444444444444
400103,199,1793,1683,94,16,9.010050251256281,6.0,15.0,120,0.7587939698492462,0.24120603015075376,0.9597989949748744
3174850,420,5852,5152,322,378,13.933333333333334,6.0,37.0,170,0.23333333333333334,0.55,0.6238095238095238
3621780,202,3340,2771,261,308,16.534653465346533,8.0,38.900000000000006,192,0.33663366336633666,0.48514851485148514,0.6287128712871287
4226430,198,12429,8219,3632,578,62.77272727272727,30.0,143.3,695,0.6717171717171717,0.08080808080808081,0.9696969696969697
903330,198,9233,8615,422,196,46.63131313131313,40.0,93.50000000000006,199,0.6262626262626263,0.17676767676767677,0.9393939393939394
3413380,199,1485,1360,105,20,7.4623115577889445,4.0,18.0,52,0.4321608040201005,0.1708542713567839,0.6432160804020101
804260,450,5194,4055,321,818,11.542222222222222,5.0,30.0,173,0.36444444444444446,0.6288888888888889,0.8644444444444445
2629940,411,24763,22236,2238,289,60.250608272506085,36.0,154.0,546,0.7931873479318735,0.41605839416058393,0.8394160583941606
1200930,401,19780,13441,4960,1379,49.32668329177057,20.0,112.0,876,0.7930174563591023,0.3316708229426434,0.7531172069825436
3626160,178,15275,13337,1872,66,85.81460674157303,72.0,163.3,469,0.6573033707865169,0.2303370786516854,0.9325842696629213
1706600,203,4054,3086,821,147,19.970443349753694,8.0,68.40000000000003,172,0.5073891625615764,0.1724137931034483,0.8669950738916257
4839480,403,26431,22375,3558,498,65.58560794044665,29.0,185.0,914,0.7518610421836228,0.3424317617866005,0.749379652605459
5103640,400,15848,13711,1602,535,39.62,15.0,99.0,431,0.8275,0.295,0.9625
4029400,136,715,565,94,56,5.257352941176471,4.0,12.0,27,0.21323529411764705,0.23529411764705882,0.8455882352941176
408280,830,12544,10968,960,616,15.113253012048192,9.0,35.0,133,0.4963855421686747,0.5469879518072289,0.8096385542168675
2633510,399,11801,10152,1054,595,29.576441102756892,16.0,73.0,209,0.47869674185463656,0.2656641604010025,0.8521303258145363
2601061,199,4388,3753,556,79,22.050251256281406,18.0,47.20000000000002,81,0.5477386934673367,0.18090452261306533,0.8542713567839196
1738700,201,8502,6403,900,1199,42.298507462686565,27.0,94.0,426,0.36318407960199006,0.30845771144278605,0.7562189054726368
1305220,204,2381,1372,766,243,11.67156862745098,6.0,26.700000000000017,260,0.5392156862745098,0.12254901960784313,0.37254901960784315
4600052,205,4011,3543,185,283,19.565853658536586,9.0,49.599999999999994,178,0.25853658536585367,0.5609756097560976,0.5560975609756098
3910001,218,4043,3332,221,490,18.545871559633028,7.0,50.200000000000045,162,0.38990825688073394,0.3944954128440367,0.7614678899082569
3601117,201,8781,7899,680,202,43.6865671641791,16.0,114.0,609,0.34328358208955223,0.7313432835820896,0.9402985074626866
4844150,402,20871,15762,2945,2164,51.917910447761194,34.0,111.0,800,0.6268656716417911,0.36069651741293535,0.9203980099502488
1735010,11,369,160,15,194,33.54545454545455,2.0,11.0,342,0.2727272727272727,0.36363636363636365,0.5454545454545454
1201230,400,31371,22407,7588,1376,78.4275,43.0,154.10000000000002,3236,0.6575,0.2975,0.8775
1704710,403,28475,23655,4256,564,70.6575682382134,30.0,189.20000000000005,666,0.7617866004962779,0.3076923076923077,0.9032258064516129
3700387,198,10186,9505,651,30,51.44444444444444,49.0,86.30000000000001,151,0.8535353535353535,0.16666666666666666,0.9494949494949495
2932490,204,3706,3201,359,146,18.166666666666668,11.5,45.70000000000002,143,0.3137254901960784,0.04411764705882353,0.8137254901960784
3904954,198,2471,1942,118,411,12.47979797979798,4.0,32.0,145,0.2777777777777778,0.696969696969697,0.9393939393939394
200050,200,913,662,65,186,4.565,2.0,13.0,37,0.34,0.575,0.9
1900031,210,3106,2706,290,110,14.790476190476191,12.0,34.0,94,0.5714285714285714,0.1523809523809524,0.8571428571428571
1903270,401,29919,21757,7648,514,74.61097256857856,44.0,203.0,362,0.5286783042394015,0.08478802992518704,0.885286783042394
1903300,403,7738,6902,654,182,19.200992555831267,8.0,56.80000000000001,134,0.6823821339950372,0.22332506203473945,0.5483870967741935
601950,404,11634,8251,2534,849,28.797029702970296,17.0,58.69999999999999,439,0.5371287128712872,0.3069306930693069,0.8366336633663366
1300221,198,382,316,34,32,1.9292929292929293,0.0,2.0,103,0.42424242424242425,0.6868686868686869,0.7929292929292929
2502190,206,9917,7718,1367,832,48.140776699029125,32.0,120.0,310,0.48058252427184467,0.35436893203883496,0.5388349514563107
1706270,198,4629,4465,164,0,23.37878787878788,17.5,51.0,119,0.8585858585858586,0.005050505050505051,0.5
2800630,200,15430,12780,1696,954,77.15,46.0,202.99999999999994,519,0.625,0.27,0.94
4810230,804,34066,25751,6318,1997,42.37064676616915,16.0,98.0,1368,0.5509950248756219,0.4664179104477612,0.8383084577114428
1707770,398,9813,8096,1102,615,24.655778894472363,20.0,54.0,172,0.5477386934673367,0.3065326633165829,0.9472361809045227
5002790,472,2200,1925,181,94,4.661016949152542,0.0,14.0,95,0.4491525423728814,0.2457627118644068,0.3792372881355932
1707950,198,14479,11473,2489,517,73.12626262626263,68.0,135.90000000000003,246,0.6414141414141414,0.13636363636363635,0.9393939393939394
606690,198,385,347,23,15,1.9444444444444444,1.0,5.300000000000011,18,0.09090909090909091,0.6262626262626263,0.9848484848484849
2609840,409,10252,8604,1072,576,25.066014669926652,13.0,59.599999999999966,242,0.38386308068459657,0.1687041564792176,0.6699266503667481
1600750,405,58071,10808,44243,3020,143.38518518518518,11.0,105.0,11527,0.562962962962963,0.5728395061728395,0.7135802469135802
3403150,201,1568,1312,217,39,7.800995024875622,3.0,16.0,152,0.13432835820895522,0.6716417910447762,0.9154228855721394
4814280,400,53120,33886,16480,2754,132.8,49.0,346.0,1910,0.625,0.495,0.9275
4206150,400,12648,5710,567,6371,31.62,18.0,82.10000000000002,495,0.045,0.8075,0.965
3403210,171,5185,4292,574,319,30.321637426900583,12.0,82.0,255,0.25146198830409355,0.5614035087719298,0.5847953216374269
1908220,206,10049,8134,772,1143,48.78155339805825,32.0,115.0,325,0.4854368932038835,0.35436893203883496,0.7378640776699029
4103540,356,2851,2618,124,109,8.008426966292134,5.0,17.0,55,0.3089887640449438,0.27247191011235955,0.9887640449438202
2601066,407,1224,1097,89,38,3.0073710073710074,1.0,8.0,43,0.47911547911547914,0.15233415233415235,0.542997542997543
5003360,350,1814,1111,249,454,5.182857142857143,2.0,12.0,101,0.44857142857142857,0.3,0.5971428571428572
3904533,198,11767,10850,882,35,59.42929292929293,54.0,108.0,226,0.8888888888888888,0.05555555555555555,0.9747474747474747
4008940,497,4234,3605,430,199,8.519114688128772,3.0,25.0,108,0.6277665995975855,0.08450704225352113,0.6498993963782697
4000799,205,2324,2043,109,172,11.336585365853658,8.0,25.599999999999994,57,0.6487804878048781,0.2,0.47804878048780486
5003540,403,4553,4126,273,154,11.297766749379653,6.0,25.0,187,0.5235732009925558,0.5459057071960298,0.9205955334987593
505970,824,24158,19902,3042,1214,29.317961165048544,21.0,66.0,144,0.5885922330097088,0.26941747572815533,0.6771844660194175
1714460,198,3114,2806,210,98,15.727272727272727,8.0,39.0,283,0.702020202020202,0.6161616161616161,0.9747474747474747
3010920,399,5664,4782,564,318,14.19548872180451,11.0,28.0,135,0.6917293233082706,0.17794486215538846,0.8295739348370927
2911580,200,3717,3173,459,85,18.585,11.0,50.099999999999994,131,0.31,0.06,0.755
2600093,199,3158,2878,198,82,15.869346733668342,5.0,43.20000000000002,194,0.36683417085427134,0.6482412060301508,0.8492462311557789
4801433,400,5932,5477,376,79,14.83,13.0,29.0,80,0.635,0.0425,0.56
4200879,813,22612,17850,4149,613,27.813038130381305,18.0,65.80000000000007,241,0.5129151291512916,0.24723247232472326,0.7158671586715867
1800061,94,969,865,60,44,10.308510638297872,5.5,28.0,51,0.24468085106382978,0.32978723404255317,0.8617021276595744
804740,126,1432,1312,120,0,11.365079365079366,11.0,22.5,94,0.7301587301587301,0.023809523809523808,0.46825396825396826
4502400,205,4733,2759,464,1510,23.08780487804878,11.0,62.39999999999998,144,0.1951219512195122,0.5365853658536586,0.8292682926829268
1601380,179,1358,1106,121,131,7.58659217877095,4.0,20.200000000000017,54,0.2681564245810056,0.22905027932960895,0.7374301675977654
3501200,747,20311,19004,1244,63,27.190093708165996,23.0,52.39999999999998,306,0.5234270414993306,0.04819277108433735,0.7469879518072289
3900121,65,2027,1943,62,22,31.184615384615384,2.0,7.600000000000001,1009,0.6153846153846154,0.06153846153846154,0.35384615384615387
2500522,198,2547,2241,190,116,12.863636363636363,8.0,27.0,146,0.398989898989899,0.23737373737373738,0.7070707070707071
4823250,399,43906,41107,2252,547,110.04010025062657,65.0,255.2,1150,0.5413533834586466,0.2656641604010025,0.9348370927318296
3900040,199,767,690,56,21,3.8542713567839195,2.0,8.0,94,0.6884422110552764,0.18592964824120603,0.8944723618090452
4631350,202,2653,2499,67,87,13.133663366336634,6.0,27.900000000000006,281,0.7079207920792079,0.28217821782178215,0.9207920792079208
3100179,405,13118,11871,979,268,32.39012345679012,22.0,73.0,267,0.5530864197530864,0.16049382716049382,0.854320987654321
4823730,398,12550,10192,2137,221,31.532663316582916,21.0,76.0,182,0.5804020100502513,0.10050251256281408,0.7763819095477387
3303930,202,5843,5031,564,248,28.925742574257427,17.0,70.0,302,0.4752475247524752,0.2722772277227723,0.504950495049505
3615090,398,26394,23095,3150,149,66.31658291457286,56.0,133.3,416,0.8492462311557789,0.1507537688442211,0.39949748743718594
2600993,202,2674,2308,273,93,13.237623762376238,7.0,28.80000000000001,137,0.6386138613861386,0.24257425742574257,0.8564356435643564
900007,198,942,829,74,39,4.757575757575758,2.0,12.300000000000011,35,0.40404040404040403,0.2676767676767677,0.7323232323232324
691012,198,7922,6679,855,388,40.01010101010101,27.0,83.60000000000002,311,0.6464646464646465,0.37373737373737376,0.9444444444444444
2918540,404,52140,46017,4809,1314,129.05940594059405,75.0,318.1999999999998,1489,0.4084158415841584,0.22524752475247525,0.8465346534653465
2601058,406,1411,1110,271,30,3.4753694581280787,2.5,7.0,44,0.49507389162561577,0.312807881773399,0.8793103448275862
3700062,400,14809,13520,1107,182,37.0225,19.0,103.0,214,0.3325,0.1,0.5575
2200275,400,35328,29422,3902,2004,88.32,42.5,212.70000000000016,1358,0.51,0.61,0.9325
4017850,142,3031,2445,307,279,21.345070422535212,12.0,47.0,157,0.176056338028169,0.19718309859154928,0.7464788732394366
2700006,199,8736,7901,606,229,43.89949748743719,32.0,92.80000000000007,279,0.6834170854271356,0.19095477386934673,0.9095477386934674
2920050,596,13197,11882,1046,269,22.142617449664428,9.0,69.5,180,0.540268456375839,0.09731543624161074,0.9328859060402684
3703090,198,11625,9036,1841,748,58.71212121212121,41.0,117.30000000000001,552,0.5656565656565656,0.45454545454545453,0.8282828282828283
2721420,398,22079,19959,1404,716,55.47487437185929,36.0,130.0,577,0.7763819095477387,0.32914572864321606,0.9899497487437185
1726710,399,8014,7124,765,125,20.085213032581454,7.0,57.0,257,0.22556390977443608,0.2882205513784461,0.9624060150375939
3410810,198,7974,7236,431,307,40.27272727272727,28.5,86.50000000000006,258,0.5757575757575758,0.5858585858585859,0.9797979797979798
4108880,211,1415,1251,61,103,6.706161137440758,4.0,15.0,64,0.16113744075829384,0.5308056872037915,0.38388625592417064
3900646,198,786,729,55,2,3.9696969696969697,3.0,9.0,31,0.5303030303030303,0.09595959595959595,0.6818181818181818
4021630,571,2595,2370,145,80,4.544658493870402,2.0,12.0,50,0.09457092819614711,0.25569176882662,0.5481611208406305
4832790,491,4550,3940,381,229,9.266802443991853,3.0,28.0,116,0.2708757637474542,0.18737270875763748,0.6028513238289206
3904452,198,6879,3786,2910,183,34.74242424242424,20.0,70.30000000000001,520,0.601010101010101,0.43434343434343436,0.7929292929292929
691024,199,3652,2288,347,1017,18.35175879396985,11.0,40.400000000000034,257,0.10050251256281408,0.8442211055276382,0.9447236180904522
1730060,407,7840,7167,558,115,19.262899262899264,9.0,47.80000000000007,236,0.4643734643734644,0.28746928746928746,0.8918918918918919
2010350,137,635,412,220,3,4.635036496350365,2.0,11.0,45,0.11678832116788321,0.10218978102189781,0.8905109489051095
3622100,401,10250,8433,1522,295,25.561097256857856,13.0,71.0,193,0.6159600997506235,0.2543640897755611,0.8054862842892768
3020960,413,10108,8432,1099,577,24.47457627118644,8.0,73.60000000000002,741,0.2566585956416465,0.3559322033898305,0.48184019370460046
3800024,203,2396,2011,340,45,11.80295566502463,2.0,39.80000000000001,183,0.16748768472906403,0.1921182266009852,0.8029556650246306
632430,198,5549,5195,329,25,28.025252525252526,19.0,61.0,151,0.35858585858585856,0.04040404040404041,0.6717171717171717
4220250,198,1769,1606,74,89,8.934343434343434,6.0,22.30000000000001,62,0.7171717171717171,0.7575757575757576,0.9595959595959596
4110530,1042,8513,7375,771,367,8.169865642994242,5.0,19.0,192,0.7629558541266794,0.1257197696737044,0.6190019193857965
2600208,198,675,570,72,33,3.409090909090909,1.0,8.600000000000023,43,0.3939393939393939,0.6565656565656566,0.8333333333333334
1700109,400,10966,9815,641,510,27.415,23.0,55.200000000000045,112,0.585,0.1675,0.88
634380,203,4625,4135,378,112,22.783251231527093,15.0,50.0,174,0.2315270935960591,0.458128078817734,0.7487684729064039
512210,406,24055,18871,2434,2750,59.248768472906406,37.0,136.5,470,0.3793103448275862,0.42610837438423643,0.9014778325123153
3414850,432,5264,4746,394,124,12.185185185185185,7.0,28.900000000000034,107,0.5300925925925926,0.30092592592592593,0.5254629629629629
1201710,399,33848,24121,7059,2668,84.83208020050125,28.0,234.19999999999993,1757,0.6691729323308271,0.5037593984962406,0.8195488721804511
636330,198,2123,1856,259,8,10.722222222222221,9.0,19.0,53,0.8888888888888888,0.06565656565656566,0.8636363636363636
2927900,186,5587,4715,641,231,30.037634408602152,22.5,66.5,181,0.34408602150537637,0.15053763440860216,0.6666666666666666
1800176,206,1747,1541,52,154,8.480582524271844,6.0,21.5,54,0.21359223300970873,0.529126213592233,0.6893203883495146
3176560,399,18115,17213,772,130,45.40100250626566,30.0,100.19999999999999,430,0.606516290726817,0.12531328320802004,0.949874686716792
4222560,403,60551,52257,7319,975,150.25062034739454,93.0,353.8,860,0.5905707196029777,0.3052109181141439,0.739454094292804
3176590,398,8130,7545,534,51,20.42713567839196,7.0,62.60000000000002,156,0.4949748743718593,0.16834170854271358,0.9974874371859297
635130,200,5047,4123,817,107,25.235,16.0,56.099999999999994,383,0.745,0.335,0.59
4800258,327,1441,1192,182,67,4.4067278287461775,2.0,11.400000000000034,165,0.5443425076452599,0.48623853211009177,0.7247706422018348
4000015,403,4553,4120,400,33,11.297766749379653,6.0,28.80000000000001,119,0.3870967741935484,0.08684863523573201,0.7419354838709677
1603240,203,7928,7133,538,257,39.05418719211823,28.0,78.0,377,0.5123152709359606,0.31527093596059114,0.9064039408866995
200485,199,4358,4029,279,50,21.899497487437184,20.0,46.20000000000002,78,0.8140703517587939,0.06030150753768844,0.7788944723618091
3700121,71,352,295,50,7,4.957746478873239,3.0,10.0,36,0.7183098591549296,0.14084507042253522,0.9295774647887324
3901339,399,1858,1725,127,6,4.656641604010025,4.0,9.0,23,0.8646616541353384,0.44110275689223055,0.9674185463659147
2006480,401,18862,16383,1893,586,47.03740648379053,38.0,100.0,196,0.5985037406483791,0.11471321695760599,0.773067331670823
2005250,211,1671,1390,171,110,7.919431279620853,4.0,20.0,97,0.20853080568720378,0.16587677725118483,0.6824644549763034
2008070,205,2298,2070,132,96,11.209756097560975,8.0,24.0,83,0.43902439024390244,0.13658536585365855,0.5219512195121951
2009060,404,9734,8399,1184,151,24.094059405940595,12.0,67.69999999999999,200,0.7970297029702971,0.1188118811881188,0.6707920792079208
2000016,200,2746,1825,196,725,13.73,7.0,35.0,169,0.1,0.52,0.925
4900151,399,1045,862,80,103,2.619047619047619,2.0,6.0,23,0.39097744360902253,0.5538847117794486,0.9724310776942355
4845210,406,4662,4121,321,220,11.482758620689655,7.0,30.0,82,0.13054187192118227,0.19950738916256158,0.8916256157635468
3904774,398,22059,18893,2755,411,55.42462311557789,27.0,143.0,2302,0.4723618090452261,0.1306532663316583,0.949748743718593
3600107,202,1563,1405,86,72,7.737623762376238,6.0,14.0,56,0.6039603960396039,0.12376237623762376,0.7821782178217822
4226760,398,21146,19856,1024,266,53.130653266331656,48.0,92.30000000000001,300,0.7839195979899497,0.20351758793969849,0.9547738693467337
4500780,403,24620,20194,2119,2307,61.09181141439206,39.0,143.60000000000002,767,0.7220843672456576,0.19602977667493796,0.4392059553349876
1903690,198,18371,16078,1920,373,92.78282828282828,57.5,211.0,786,0.6515151515151515,0.4292929292929293,0.9444444444444444
3603240,400,14423,12680,1532,211,36.0575,25.5,84.0,235,0.715,0.215,0.8375
5300240,400,15329,12873,1323,1133,38.3225,24.0,94.20000000000005,271,0.56,0.525,0.915
3103210,201,3820,3353,370,97,19.00497512437811,13.0,45.0,94,0.3582089552238806,0.26865671641791045,0.8656716417910447
3700117,199,5006,4628,314,64,25.155778894472363,23.0,45.0,86,0.6180904522613065,0.19597989949748743,0.8793969849246231
3600966,199,4763,4260,341,162,23.934673366834172,20.0,43.0,119,0.6834170854271356,0.2663316582914573,0.9597989949748744
4000783,401,11800,10407,543,850,29.42643391521197,17.0,80.0,525,0.513715710723192,0.22443890274314215,0.571072319201995
4810380,402,1121,1007,73,41,2.788557213930348,1.0,6.0,44,0.5646766169154229,0.5199004975124378,0.9676616915422885
3401830,198,3937,1585,1995,357,19.883838383838384,5.0,25.30000000000001,821,0.8282828282828283,0.8535353535353535,0.9545454545454546
1706450,198,3394,3241,144,9,17.141414141414142,15.0,35.0,103,0.7070707070707071,0.06060606060606061,0.9040404040404041
2100930,398,2031,1496,391,144,5.103015075376884,0.0,11.0,114,0.628140703517588,0.30402010050251255,0.8190954773869347
1000007,199,5748,5045,559,144,28.884422110552762,26.0,52.400000000000034,68,0.5778894472361809,0.07035175879396985,0.8391959798994975
3606300,231,5977,5183,678,116,25.874458874458874,16.0,63.0,185,0.2510822510822511,0.29004329004329005,0.8831168831168831
4812810,398,23579,18574,2932,2073,59.243718592964825,34.0,148.90000000000003,465,0.5025125628140703,0.4271356783919598,0.8115577889447236
3901562,104,278,271,7,0,2.673076923076923,0.0,2.0,189,0.3942307692307692,0.27884615384615385,0.6923076923076923
2503540,401,5983,4144,484,1355,14.920199501246882,8.0,34.0,174,0.3541147132169576,0.5087281795511222,0.5985037406483791
5301230,403,18332,16218,1614,500,45.488833746898266,33.0,96.60000000000002,285,0.5682382133995038,0.13895781637717122,0.6972704714640199
3601066,200,2288,2137,120,31,11.44,10.0,23.0,41,0.525,0.095,0.92
100660,198,12374,9312,1604,1458,62.494949494949495,33.5,146.90000000000003,340,0.41414141414141414,0.2676767676767677,0.8939393939393939
4206660,145,2268,2019,146,103,15.641379310344828,10.0,32.19999999999999,141,0.4896551724137931,0.30344827586206896,0.8620689655172413
4815150,398,15930,13634,2162,134,40.02512562814071,30.0,85.30000000000001,245,0.8618090452261307,0.06532663316582915,0.7537688442211056
4008640,204,9105,7304,1040,761,44.63235294117647,27.5,96.10000000000005,274,0.4264705882352941,0.14215686274509803,0.7205882352941176
200120,607,5142,4400,655,87,8.471169686985172,5.0,21.0,77,0.5041186161449753,0.12520593080724876,0.7561779242174629
2314833,212,2723,1643,220,860,12.84433962264151,5.0,36.900000000000006,131,0.1792452830188679,0.45754716981132076,0.7783018867924528
4816380,425,14289,11667,2012,610,33.62117647058824,22.0,82.0,180,0.4988235294117647,0.23058823529411765,0.7411764705882353
1719110,202,5022,4737,278,7,24.861386138613863,19.5,53.80000000000001,194,0.6039603960396039,0.23267326732673269,0.905940594059406
1737080,202,13082,11173,1326,583,64.76237623762377,47.5,136.9,438,0.6633663366336634,0.4207920792079208,0.7079207920792079
2711820,199,8610,7945,413,252,43.266331658291456,26.0,95.20000000000002,264,0.6683417085427136,0.3768844221105528,0.9547738693467337
3302880,198,2342,2155,152,35,11.828282828282829,8.0,26.0,99,0.3838383838383838,0.16161616161616163,0.8939393939393939
3901581,121,984,943,37,4,8.132231404958677,6.0,14.0,66,0.6446280991735537,0.06611570247933884,0.8016528925619835
4104500,409,14727,11657,2050,1020,36.007334963325185,21.0,80.19999999999999,329,0.530562347188264,0.30073349633251834,0.7310513447432763
2101740,199,4884,3012,344,1528,24.542713567839197,11.0,60.400000000000034,586,0.4120603015075377,0.5175879396984925,0.7537688442211056
3609990,199,17632,15325,1896,411,88.60301507537689,74.0,181.20000000000002,632,0.5728643216080402,0.35175879396984927,0.7386934673366834
612960,398,10277,9357,808,112,25.821608040201006,13.0,65.30000000000001,247,0.7286432160804021,0.5628140703517588,0.957286432160804
3611700,398,17890,14047,1906,1937,44.949748743718594,25.0,104.50000000000006,464,0.40703517587939697,0.3442211055276382,0.7638190954773869
2908370,198,18941,16021,2339,581,95.66161616161617,36.0,258.70000000000033,739,0.3686868686868687,0.4595959595959596,0.8585858585858586
3501080,198,6676,5754,667,255,33.717171717171716,26.0,82.60000000000002,153,0.7727272727272727,0.5252525252525253,0.9848484848484849
1302310,398,4156,3860,235,61,10.442211055276381,6.0,25.0,168,0.6758793969849246,0.36683417085427134,0.6557788944723618
3611730,407,15736,14081,1323,332,38.663390663390665,29.0,82.40000000000003,216,0.5773955773955773,0.2334152334152334,0.8845208845208845
5101740,403,12341,9312,2355,674,30.622828784119108,16.0,63.0,445,0.4813895781637717,0.12903225806451613,0.7245657568238213
4600045,198,5000,3812,309,879,25.252525252525253,13.5,70.60000000000002,144,0.15656565656565657,0.5151515151515151,0.9797979797979798
615000,197,2124,2005,111,8,10.781725888324873,8.0,24.0,42,0.6142131979695431,0.03553299492385787,0.7817258883248731
3904537,398,9487,8214,480,793,23.83668341708543,19.5,47.30000000000001,154,0.7135678391959799,0.1984924623115578,1.0
2617760,199,553,461,59,33,2.778894472361809,1.0,7.0,49,0.6231155778894473,0.1457286432160804,0.5628140703517588
3600165,199,1576,1441,131,4,7.919597989949748,6.0,16.0,53,0.8341708542713567,0.20603015075376885,0.914572864321608
2500025,205,1003,862,115,26,4.892682926829268,3.0,11.0,37,0.37073170731707317,0.32682926829268294,0.7658536585365854
2600289,198,1642,1437,187,18,8.292929292929292,4.0,25.0,69,0.5454545454545454,0.42424242424242425,0.7828282828282829
4212750,199,7489,6663,534,292,37.63316582914573,23.0,87.0,229,0.5527638190954773,0.35678391959798994,0.8743718592964824
200480,199,5512,4632,603,277,27.698492462311556,18.0,58.000000000000085,149,0.49246231155778897,0.3316582914572864,0.592964824120603
3901479,398,714,648,38,28,1.7939698492462313,1.0,3.0,45,0.3391959798994975,0.7487437185929648,0.8793969849246231
2916590,203,2226,1972,198,56,10.96551724137931,8.0,27.0,50,0.6502463054187192,0.059113300492610835,0.9408866995073891
621400,201,3584,3156,331,97,17.83084577114428,11.0,37.0,252,0.417910447761194,0.12935323383084577,0.9054726368159204
1810680,199,3706,3195,247,264,18.623115577889447,10.0,45.20000000000002,169,0.36180904522613067,0.1658291457286432,0.8844221105527639
2918480,198,8118,6660,1124,334,41.0,30.0,90.60000000000002,229,0.5707070707070707,0.14646464646464646,0.8888888888888888
622800,95,304,274,30,0,3.2,2.0,6.6000000000000085,31,0.7263157894736842,0.24210526315789474,0.8421052631578947
3618570,399,13288,11730,1389,169,33.30325814536341,20.0,76.19999999999999,283,0.7669172932330827,0.37343358395989973,0.9523809523809523
1705466,429,10667,8862,1146,659,24.864801864801866,16.0,59.0,169,0.5967365967365967,0.16083916083916083,0.710955710955711
2103840,203,3243,2202,402,639,15.975369458128078,8.0,31.600000000000023,288,0.3497536945812808,0.2315270935960591,0.5467980295566502
624030,205,5895,5403,339,153,28.75609756097561,20.0,64.0,141,0.5658536585365853,0.28292682926829266,0.8341463414634146
4829250,403,11544,9988,1329,227,28.64516129032258,25.0,59.0,130,0.56575682382134,0.08933002481389578,0.8734491315136477
3500148,201,6492,5301,1007,184,32.298507462686565,22.0,69.0,147,0.7114427860696517,0.23383084577114427,0.9751243781094527
902490,200,1277,720,448,109,6.385,1.0,8.099999999999994,424,0.435,0.195,0.55
2624840,200,8951,6073,1467,1411,44.755,25.5,107.0,399,0.59,0.375,0.805
2500559,203,891,816,55,20,4.389162561576355,2.0,11.0,109,0.2857142857142857,0.39408866995073893,0.7980295566502463
4021540,754,17275,14490,1940,845,22.911140583554378,9.0,65.0,279,0.26790450928381965,0.14854111405835543,0.7480106100795756
3904613,201,1165,882,167,116,5.796019900497512,3.0,12.0,71,0.472636815920398,0.12437810945273632,0.746268656716418
